endate,agcode1,line,branch,idate,edate,pcategory,ptype,vuse,brand,body,model,color,transmission,fuel,prem
7/8/21,ID00045,MC,HOCOC,7/15/21,7/15/22,Comprehensive,Basic,Private,Ford,SUV,2018,Blue,Automatic,Diesel,957.88
10/22/17,ID00046,MC,HOCOC,10/29/17,10/29/18,CTPL,Premium,Private,Mazda,Hatchback,2017,Silver,Automatic,Gasoline,486.92
11/13/18,ID00046,MC,HOCOC,11/20/18,11/20/19,CTPL,Premium,Private,Mazda,Hatchback,2017,Silver,Automatic,Gasoline,486.92
12/5/19,ID00046,MC,HOCOC,12/12/19,12/12/20,CTPL,Premium,Private,Mazda,Hatchback,2017,Silver,Automatic,Gasoline,486.92
12/26/20,ID00046,MC,HOCOC,1/2/21,1/2/22,CTPL,Premium,Private,Mazda,Hatchback,2017,Silver,Automatic,Gasoline,486.92
3/19/19,ID00047,MC,HOCOC,3/26/19,3/25/20,CTPL,Basic,Commercial,Chevrolet,Sedan,2018,Red,Manual,Gasoline,447.01
4/9/20,ID00047,MC,HOCOC,4/16/20,4/16/21,CTPL,Basic,Commercial,Chevrolet,Sedan,2018,Red,Manual,Gasoline,447.01
5/1/21,ID00047,MC,HOCOC,5/8/21,5/8/22,CTPL,Basic,Commercial,Chevrolet,Sedan,2018,Red,Manual,Gasoline,447.01
6/26/19,ID00048,MC,HOCOC,7/3/19,7/3/20,Comprehensive,Basic,Private,MG,Sedan,2019,White,Automatic,Gasoline,447.01
7/17/20,ID00048,MC,HOCOC,7/24/20,7/24/21,Comprehensive,Basic,Private,MG,Sedan,2019,White,Automatic,Gasoline,447.01
8/8/21,ID00048,MC,HOCOC,8/15/21,8/15/22,Comprehensive,Basic,Private,MG,Sedan,2019,White,Automatic,Gasoline,447.01
2/8/15,ID00049,MC,HOCOC,2/15/15,2/15/16,Comprehensive,Premium,Commercial,Nissan,Van,2014,Silver,Manual,Diesel,848.75
3/1/16,ID00049,MC,HOCOC,3/8/16,3/8/17,Comprehensive,Premium,Commercial,Nissan,Van,2014,Silver,Manual,Diesel,848.75
3/23/17,ID00049,MC,HOCOC,3/30/17,3/30/18,Comprehensive,Premium,Commercial,Nissan,Van,2014,Silver,Manual,Diesel,848.75
4/14/18,ID00049,MC,HOCOC,4/21/18,4/21/19,Comprehensive,Premium,Commercial,Nissan,Van,2014,Silver,Manual,Diesel,848.75
10/30/12,ID00050,MC,BGRN,11/6/12,11/6/13,CTPL,Premium,Private,Ford,Hatchback,2011,Black,Automatic,Gasoline,486.92
11/21/13,ID00050,MC,BGRN,11/28/13,11/28/14,CTPL,Premium,Private,Ford,Hatchback,2011,Black,Automatic,Gasoline,486.92
12/13/14,ID00050,MC,BGRN,12/20/14,12/20/15,CTPL,Premium,Private,Ford,Hatchback,2011,Black,Automatic,Gasoline,486.92
1/4/16,ID00050,MC,BGRN,1/11/16,1/11/17,CTPL,Premium,Private,Ford,Hatchback,2011,Black,Automatic,Gasoline,486.92
1/25/17,ID00050,MC,BGRN,2/1/17,2/1/18,CTPL,Premium,Private,Ford,Hatchback,2011,Black,Automatic,Gasoline,486.92
4/26/18,ID00051,MC,BGRN,5/3/18,5/3/19,Comprehensive,Basic,Private,MG,Sedan,2018,Gray,Manual,Gasoline,447.01
5/18/19,ID00051,MC,BGRN,5/25/19,5/25/20,Comprehensive,Basic,Private,MG,Sedan,2018,Gray,Manual,Gasoline,447.01
6/8/20,ID00051,MC,BGRN,6/15/20,6/15/21,Comprehensive,Basic,Private,MG,Sedan,2018,Gray,Manual,Gasoline,447.01
1/3/13,ID00052,MC,BGRN,1/11/13,1/11/14,Comprehensive,Premium,Private,Suzuki,MPV,2012,Silver,Automatic,Diesel,199.55
2/8/14,ID00052,MC,BGRN,2/15/14,3/18/15,Comprehensive,Premium,Private,Suzuki,MPV,2012,Silver,Automatic,Diesel,199.55
8/21/12,ID00053,MC,BGRN,8/29/12,8/29/13,Comprehensive,Premium,Private,Ford,Pickup,2012,Silver,Automatic,Diesel,1211.25
9/26/13,ID00053,MC,BGRN,10/3/13,11/3/14,Comprehensive,Premium,Private,Ford,Pickup,2012,Silver,Automatic,Diesel,1211.25
11/3/14,ID00053,MC,BGRN,11/10/14,12/10/15,Comprehensive,Premium,Private,Ford,Pickup,2012,Silver,Automatic,Diesel,1211.25
9/24/13,ID00054,MC,IMECA,10/1/13,10/1/14,CTPL,Premium,Private,Kia ,Hatchback,2013,White,Manual,Gasoline,486.92
10/16/14,ID00054,MC,IMECA,10/23/14,10/23/15,CTPL,Premium,Private,Kia ,Hatchback,2013,White,Manual,Gasoline,486.92
11/7/15,ID00054,MC,IMECA,11/14/15,11/14/16,CTPL,Premium,Private,Kia ,Hatchback,2013,White,Manual,Gasoline,486.92
11/28/16,ID00054,MC,IMECA,12/5/16,12/5/17,CTPL,Premium,Private,Kia ,Hatchback,2013,White,Manual,Gasoline,486.92
7/19/13,ID00055,MC,IMECA,7/26/13,7/26/14,Comprehensive,Basic,Commercial,Isuzu,Pickup,2011,Black,Automatic,Diesel,1211.25
8/10/14,ID00055,MC,IMECA,8/17/14,8/17/15,Comprehensive,Basic,Commercial,Isuzu,Pickup,2011,Black,Automatic,Diesel,1211.25
9/1/15,ID00055,MC,IMECA,9/8/15,9/8/16,Comprehensive,Basic,Commercial,Isuzu,Pickup,2011,Black,Automatic,Diesel,1211.25
9/22/16,ID00055,MC,IMECA,9/29/16,9/29/17,Comprehensive,Basic,Commercial,Isuzu,Pickup,2011,Black,Automatic,Diesel,1211.25
6/25/17,ID00056,MC,BTARLA,7/2/17,7/2/18,Comprehensive,Premium,Private,Toyota,SUV,2017,Silver,Automatic,Diesel,957.88
7/17/18,ID00056,MC,BTARLA,7/24/18,7/24/19,Comprehensive,Premium,Private,Toyota,SUV,2017,Silver,Automatic,Diesel,957.88
8/8/19,ID00056,MC,BTARLA,8/15/19,8/15/20,Comprehensive,Premium,Private,Toyota,SUV,2017,Silver,Automatic,Diesel,957.88
8/23/19,ID00057,MC,BTARLA,8/30/19,8/29/20,Comprehensive,Premium,Private,MG,Sedan,2019,Red,Manual,Gasoline,447.01
9/13/20,ID00057,MC,BTARLA,9/20/20,9/20/21,Comprehensive,Premium,Private,MG,Sedan,2019,Red,Manual,Gasoline,447.01
10/5/21,ID00057,MC,BTARLA,10/12/21,10/13/22,Comprehensive,Premium,Private,MG,Sedan,2019,Red,Manual,Gasoline,447.01
3/22/13,ID00058,MC,BGRN,3/29/13,3/29/14,CTPL,Premium,Private,Toyota,Sedan,2012,Black,Automatic,Gasoline,447.01
4/13/14,ID00058,MC,BGRN,4/20/14,4/20/15,CTPL,Premium,Private,Toyota,Sedan,2012,Black,Automatic,Gasoline,447.01
5/5/15,ID00058,MC,BGRN,5/12/15,5/12/16,CTPL,Premium,Private,Toyota,Sedan,2012,Black,Automatic,Gasoline,447.01
5/23/19,ID00059,MC,BGRN,5/30/19,5/30/20,CTPL,Basic,Commercial,Kia,MPV,2017,Blue,Automatic,Gasoline,199.55
6/13/20,ID00059,MC,BGRN,6/20/20,6/20/21,CTPL,Basic,Commercial,Kia,MPV,2017,Blue,Automatic,Gasoline,199.55
7/5/21,ID00059,MC,BGRN,7/12/21,7/12/22,CTPL,Basic,Commercial,Kia,MPV,2017,Blue,Automatic,Gasoline,199.55
3/27/20,ID00060,MC,HOCOC,4/3/20,4/3/21,Comprehensive,Premium,Private,Audi,Sedan,2020,Silver,Automatic,Gasoline,447.01
4/18/21,ID00060,MC,HOCOC,4/25/21,4/25/22,Comprehensive,Premium,Private,Audi,Sedan,2020,Silver,Automatic,Gasoline,447.01
6/2/20,ID00061,MC,HOCOC,6/9/20,6/9/21,Comprehensive,Basic,Commercial,Isuzu,Pickup,2019,Black,Manual ,Diesel,1211.25
6/24/21,ID00061,MC,HOCOC,7/1/21,7/1/22,Comprehensive,Basic,Commercial,Isuzu,Pickup,2019,Black,Manual ,Diesel,1211.25
8/31/17,ID00062,MC,HOCOC,9/7/17,9/7/18,Comprehensive,Premium,Private,Mitsubishi,MPV,2017,Silver,Automatic,Gasoline,199.55
9/14/18,ID00062,MC,HOCOC,9/21/18,9/21/19,Comprehensive,Premium,Private,Mitsubishi,MPV,2017,Silver,Automatic,Gasoline,199.55
9/28/19,ID00062,MC,HOCOC,10/5/19,10/5/20,Comprehensive,Premium,Private,Mitsubishi,MPV,2017,Silver,Automatic,Gasoline,199.55
10/11/20,ID00062,MC,HOCOC,10/18/20,10/18/21,Comprehensive,Premium,Private,Mitsubishi,MPV,2017,Silver,Automatic,Gasoline,199.55
10/25/21,ID00062,MC,HOCOC,11/1/21,11/1/22,Comprehensive,Premium,Private,Mitsubishi,MPV,2017,Silver,Automatic,Gasoline,199.55
7/25/20,ID00063,MC,HOCOC,8/1/20,8/1/21,CTPL,Premium,Commercial,Nissan,Van,2017,White,Manual,Diesel,848.75
8/8/21,ID00063,MC,HOCOC,8/15/21,8/15/22,CTPL,Premium,Commercial,Nissan,Van,2017,White,Manual,Diesel,848.75
11/25/20,ID00064,MC,HOCOC,12/2/20,12/2/21,CTPL,Premium,Commercial,Nissan,Van,2017,White,Manual,Diesel,848.75
12/9/21,ID00064,MC,HOCOC,12/16/21,12/16/22,CTPL,Premium,Commercial,Nissan,Van,2017,White,Manual,Diesel,848.75
5/14/18,ID00065,MC,HOCOC,5/21/18,5/21/19,Comprehensive,Basic,Private,Audi,MPV,2018,Black,Automatic,Gasoline,199.55
5/28/19,ID00065,MC,HOCOC,6/4/19,6/4/20,Comprehensive,Basic,Private,Audi,MPV,2018,Black,Automatic,Gasoline,199.55
6/10/20,ID00065,MC,HOCOC,6/17/20,6/17/21,Comprehensive,Basic,Private,Audi,MPV,2018,Black,Automatic,Gasoline,199.55
6/24/21,ID00065,MC,HOCOC,7/1/21,7/1/22,Comprehensive,Basic,Private,Audi,MPV,2018,Black,Automatic,Gasoline,199.55
3/29/20,ID00066,MC,HOCOC,4/5/20,4/5/21,CTPL,Basic,Private,Chevrolet,Sedan,2020,Blue,Manual,Gasoline,447.01
4/12/21,ID00066,MC,HOCOC,4/19/21,4/19/22,CTPL,Basic,Private,Chevrolet,Sedan,2020,Blue,Manual,Gasoline,447.01
12/27/16,ID00067,MC,BTARLA,1/3/17,1/3/18,Comprehensive,Basic,Private,Suzuki,Hatchback,2014,Yellow,Automatic,Gasoline,486.92
1/10/18,ID00067,MC,BTARLA,1/17/18,1/17/19,Comprehensive,Basic,Private,Suzuki,Hatchback,2014,Yellow,Automatic,Gasoline,486.92
1/24/19,ID00067,MC,BTARLA,1/31/19,1/31/20,Comprehensive,Basic,Private,Suzuki,Hatchback,2014,Yellow,Automatic,Gasoline,486.92
2/7/20,ID00067,MC,BTARLA,2/14/20,2/14/21,Comprehensive,Basic,Private,Suzuki,Hatchback,2014,Yellow,Automatic,Gasoline,486.92
2/20/21,ID00067,MC,BTARLA,2/27/21,2/27/22,Comprehensive,Basic,Private,Suzuki,Hatchback,2014,Yellow,Automatic,Gasoline,486.92
10/3/17,ID00068,MC,BTARLA,10/10/17,10/10/18,CTPL,Premium,Private,MG,Sedan,2017,Red,Automatic,Gasoline,447.01
10/17/18,ID00068,MC,BTARLA,10/24/18,10/24/19,CTPL,Premium,Private,MG,Sedan,2017,Red,Automatic,Gasoline,447.01
10/31/19,ID00068,MC,BTARLA,11/7/19,11/7/20,CTPL,Premium,Private,MG,Sedan,2017,Red,Automatic,Gasoline,447.01
11/13/20,ID00069,MC,BTARLA,11/20/20,11/20/21,Comprehensive,Basic,Private,Nissan,Sedan,2016,Black,Manual,Gasoline,447.01
11/27/21,ID00069,MC,BTARLA,12/4/21,12/4/22,Comprehensive,Basic,Private,Nissan,Sedan,2016,Black,Manual,Gasoline,447.01
2/23/12,ID00070,MC,IMECA,3/1/12,3/1/13,Comprehensive,Premium,Private,Mazda,Hatchback,2010,White,Automatic,Gasoline,486.92
3/8/13,ID00070,MC,IMECA,3/15/13,3/15/14,Comprehensive,Premium,Private,Mazda,Hatchback,2010,White,Automatic,Gasoline,486.92
3/22/14,ID00070,MC,IMECA,3/29/14,3/29/15,Comprehensive,Premium,Private,Mazda,Hatchback,2010,White,Automatic,Gasoline,486.92
4/5/15,ID00070,MC,IMECA,4/12/15,4/12/16,Comprehensive,Premium,Private,Mazda,Hatchback,2010,White,Automatic,Gasoline,486.92
8/12/17,ID00071,MC,IMECA,8/19/17,8/19/18,CTPL,Premium,Commercial,Toyota,Van,2014,Silver,Manual,Diesel,848.75
8/26/18,ID00071,MC,IMECA,9/2/18,9/2/19,CTPL,Premium,Commercial,Toyota,Van,2014,Silver,Manual,Diesel,848.75
9/9/19,ID00071,MC,IMECA,9/16/19,9/16/20,CTPL,Premium,Commercial,Toyota,Van,2014,Silver,Manual,Diesel,848.75
9/22/20,ID00071,MC,IMECA,9/29/20,9/29/21,CTPL,Premium,Commercial,Toyota,Van,2014,Silver,Manual,Diesel,848.75
10/6/21,ID00071,MC,IMECA,10/13/21,10/13/22,CTPL,Premium,Commercial,Toyota,Van,2014,Silver,Manual,Diesel,848.75
3/3/19,ID00072,MC,HOCOC,3/10/19,3/9/20,Comprehensive,Basic,Private,Audi,Sedan,2017,Silver,Automatic,Gasoline,447.01
3/16/20,ID00072,MC,HOCOC,3/23/20,3/24/21,Comprehensive,Basic,Private,Audi,Sedan,2017,Silver,Automatic,Gasoline,447.01
3/30/21,ID00072,MC,HOCOC,4/6/21,4/6/22,Comprehensive,Basic,Private,Audi,Sedan,2017,Silver,Automatic,Gasoline,447.01
10/20/19,ID00073,MC,HOCOC,10/27/19,10/26/20,Comprehensive,Premium,Private,MG,Sedan,2019,White,Automatic,Gasoline,447.01
11/2/20,ID00073,MC,HOCOC,11/9/20,11/10/21,Comprehensive,Premium,Private,MG,Sedan,2019,White,Automatic,Gasoline,447.01
11/16/21,ID00073,MC,HOCOC,11/23/21,11/23/22,Comprehensive,Premium,Private,MG,Sedan,2019,White,Automatic,Gasoline,447.01
5/12/16,ID00074,MC,HOCOC,5/19/16,5/19/17,CTPL,Basic,Private,Chevrolet,Sedan,2015,Blue,Manual,Gasoline,447.01
5/26/17,ID00074,MC,HOCOC,6/2/17,6/2/18,CTPL,Basic,Private,Chevrolet,Sedan,2015,Blue,Manual,Gasoline,447.01
6/9/18,ID00074,MC,HOCOC,6/16/18,6/16/19,CTPL,Basic,Private,Chevrolet,Sedan,2015,Blue,Manual,Gasoline,447.01
5/7/20,ID00075,MC,HOCOC,5/14/20,5/14/21,Comprehensive,Basic,Commercial,Mitsubishi,SUV,2018,White,Automatic,Diesel,957.88
5/21/21,ID00075,MC,HOCOC,5/28/21,5/28/22,Comprehensive,Basic,Commercial,Mitsubishi,SUV,2018,White,Automatic,Diesel,957.88
6/30/20,ID00076,MC,HOCOC,7/7/20,7/7/21,Comprehensive,Premium,Private,Kia,MPV,2017,Blue,Automatic,Diesel,199.55
7/14/21,ID00076,MC,HOCOC,7/21/21,7/21/22,Comprehensive,Premium,Private,Kia,MPV,2017,Blue,Automatic,Diesel,199.55
2/21/14,ID00077,MC,HOCOC,2/28/14,2/28/15,Comprehensive,Basic,Commercial,Nissan,Pickup,2012,White,Manual,Gasoline,1211.25
3/7/15,ID00077,MC,HOCOC,3/14/15,3/13/16,Comprehensive,Basic,Commercial,Nissan,Pickup,2012,White,Manual,Gasoline,1211.25
3/20/16,ID00078,MC,HOCOC,3/27/16,3/27/17,Comprehensive,Basic,Commercial,Nissan,Pickup,2012,White,Manual,Gasoline,1211.25
2/1/12,ID00079,MC,HOCOC,2/9/12,2/8/13,Comprehensive,Basic,Commercial,Toyota,Sedan,2011,Black,Automatic,Gasoline,447.01
3/8/13,ID00079,MC,HOCOC,3/15/13,4/15/14,Comprehensive,Basic,Commercial,Toyota,Sedan,2011,Black,Automatic,Gasoline,447.01
3/8/13,ID00079,MC,HOCOC,4/22/14,5/22/15,Comprehensive,Basic,Commercial,Toyota,Sedan,2011,Black,Automatic,Gasoline,447.01
5/23/15,ID00079,MC,HOCOC,5/30/15,6/30/16,Comprehensive,Basic,Commercial,Toyota,Sedan,2011,Black,Automatic,Gasoline,447.01
6/29/16,ID00079,MC,HOCOC,7/6/16,7/6/17,CTPL,Basic,Commercial,Toyota,Sedan,2011,Black,Automatic,Gasoline,447.01
8/6/17,ID00079,MC,HOCOC,8/13/17,8/13/18,CTPL,Basic,Commercial,Toyota,Sedan,2011,Black,Automatic,Gasoline,447.01
9/13/18,ID00079,MC,HOCOC,9/20/18,9/20/19,CTPL,Premium,Commercial,Mitsubishi,SUV,2018,Silver,Automatic,Diesel,957.88
10/21/19,ID00080,MC,HOCOC,10/28/19,10/28/20,CTPL,Premium,Commercial,Mitsubishi,SUV,2018,Silver,Automatic,Diesel,957.88
11/27/20,ID00080,MC,HOCOC,12/4/20,1/1/22,CTPL,Premium,Commercial,Mitsubishi,SUV,2018,Silver,Automatic,Diesel,957.88
3/7/16,ID00081,MC,HOCOC,3/14/16,3/14/17,CTPL,Basic,Commercial,Honda,Sedan,2016,White,Automatic,Gasoline,447.01
3/27/17,ID00081,MC,HOCOC,4/3/17,4/3/18,CTPL,Basic,Commercial,Honda,Sedan,2016,White,Automatic,Gasoline,447.01
4/16/18,ID00081,MC,HOCOC,4/23/18,4/23/19,CTPL,Premium,Commercial,Honda,Sedan,2016,White,Automatic,Gasoline,447.01
5/6/19,ID00081,MC,HOCOC,5/13/19,5/13/20,CTPL,Premium,Commercial,Honda,Sedan,2016,White,Automatic,Gasoline,447.01
5/25/20,ID00081,MC,HOCOC,6/1/20,6/1/21,CTPL,Premium,Commercial,Honda,Sedan,2016,White,Automatic,Gasoline,447.01
6/14/21,ID00081,MC,HOCOC,6/21/21,6/21/22,CTPL,Premium,Commercial,Honda,Sedan,2016,White,Automatic,Gasoline,447.01
6/16/13,ID00082,MC,IMECA,6/23/13,6/23/14,Comprehensive,Basic,Commercial,Nissan,Pickup,2011,Black,Manual,Diesel,1211.25
6/30/14,ID00082,MC,IMECA,7/7/14,7/7/15,Comprehensive,Basic,Commercial,Nissan,Pickup,2011,Black,Manual,Diesel,1211.25
7/14/15,ID00082,MC,IMECA,7/21/15,7/21/16,Comprehensive,Basic,Commercial,Nissan,Pickup,2011,Black,Manual,Diesel,1211.25
7/27/16,ID00082,MC,IMECA,8/3/16,8/3/17,Comprehensive,Basic,Commercial,Nissan,Pickup,2011,Black,Manual,Diesel,1211.25
8/10/17,ID00082,MC,IMECA,8/17/17,8/17/18,CTPL,Premium,Commercial,Nissan,Pickup,2011,Black,Manual,Diesel,1211.25
8/24/18,ID00082,MC,IMECA,8/31/18,8/31/19,CTPL,Premium,Commercial,Nissan,Pickup,2011,Black,Manual,Diesel,1211.25
9/7/19,ID00082,MC,IMECA,9/14/19,9/14/20,CTPL,Premium,Commercial,Nissan,Pickup,2011,Black,Manual,Diesel,1211.25
1/7/17,ID00083,MC,IMECA,1/14/17,1/14/18,CTPL,Basic,Commercial,Hyundai,SUV,2015,Silver,Automatic,Gasoline,957.88
2/27/18,ID00083,MC,IMECA,3/6/18,3/6/19,CTPL,Basic,Commercial,Hyundai,SUV,2015,Silver,Automatic,Gasoline,957.88
4/19/19,ID00083,MC,IMECA,4/26/19,4/26/20,CTPL,Basic,Commercial,Hyundai,SUV,2015,Silver,Automatic,Gasoline,957.88
6/8/20,ID00083,MC,IMECA,6/15/20,6/15/21,CTPL,Basic,Commercial,Hyundai,SUV,2015,Silver,Automatic,Gasoline,957.88
7/8/19,ID00084,MC,IMECA,7/15/19,7/15/20,CTPL,Premium,Commercial,Ford,Pickup,2013,Blue,Manual,Diesel,1211.25
7/25/20,ID00085,MC,IMECA,7/31/20,7/31/21,CTPL,Premium,Commercial,Ford,Pickup,2013,Blue,Manual,Diesel,1211.25
8/12/21,ID00085,MC,IMECA,8/17/21,8/17/22,CTPL,Premium,Commercial,Ford,Pickup,2013,Blue,Manual,Diesel,1211.25
4/17/15,ID00086,MC,IMECA,4/24/15,4/24/16,Comprehensive,Premium,Commercial,Kia,Sedan,2015,Yellow,Automatic,Gasoline,447.01
5/4/16,ID00086,MC,IMECA,5/11/16,5/11/17,Comprehensive,Premium,Commercial,Kia,Sedan,2015,Yellow,Automatic,Gasoline,447.01
5/22/17,ID00086,MC,IMECA,5/29/17,5/29/18,Comprehensive,Premium,Commercial,Kia,Sedan,2015,Yellow,Automatic,Gasoline,447.01
6/9/18,ID00087,MC,IMECA,6/16/18,6/16/19,CTPL,Basic,Commercial,Kia,Sedan,2015,Yellow,Automatic,Gasoline,447.01
6/27/19,ID00087,MC,IMECA,7/4/19,7/4/20,CTPL,Basic,Commercial,Kia,Sedan,2015,Yellow,Automatic,Gasoline,447.01
7/11/14,ID00088,MC,BCDO,7/18/14,7/18/15,CTPL,Basic,Private,Toyota,Van,2013,Silver,Manual,Diesel,848.75
7/30/15,ID00088,MC,BCDO,8/6/15,8/6/16,CTPL,Basic,Private,Toyota,Van,2013,Silver,Manual,Diesel,848.75
8/17/16,ID00088,MC,BCDO,8/24/16,8/24/17,CTPL,Basic,Private,Toyota,Van,2013,Silver,Manual,Diesel,848.75
9/5/17,ID00088,MC,BCDO,9/12/17,9/12/18,Comprehensive,Premium,Private,Toyota,Van,2013,Silver,Manual,Diesel,848.75
9/24/18,ID00088,MC,BCDO,10/1/18,10/1/19,Comprehensive,Premium,Private,Toyota,Van,2013,Silver,Manual,Diesel,848.75
10/13/19,ID00088,MC,BCDO,10/20/19,10/20/20,Comprehensive,Premium,Private,Toyota,Van,2013,Silver,Manual,Diesel,848.75
10/31/20,ID00088,MC,BCDO,11/7/20,11/7/21,Comprehensive,Premium,Private,Toyota,Van,2013,Silver,Manual,Diesel,848.75
11/19/21,ID00088,MC,BCDO,11/26/21,11/26/22,Comprehensive,Premium,Private,Toyota,Van,2013,Silver,Manual,Diesel,848.75
12/2/18,ID00089,MC,BTARLA,12/9/18,12/9/19,Comprehensive,Premium,Commercial,Mazda,Sedan,2018,White,Automatic,Gasoline,447.01
12/15/19,ID00089,MC,BTARLA,12/22/19,12/22/20,Comprehensive,Premium,Commercial,Mazda,Sedan,2018,White,Automatic,Gasoline,447.01
12/27/20,ID00089,MC,BTARLA,1/3/21,1/3/22,Comprehensive,Premium,Commercial,Mazda,Sedan,2018,White,Automatic,Gasoline,447.01
12/2/18,ID00090,MC,BTARLA,12/9/18,12/9/19,CTPL,Premium,Commercial,Audi,SUV,2018,Black,Automatic,Diesel,957.88
12/15/19,ID00090,MC,BTARLA,12/22/19,12/22/20,CTPL,Premium,Commercial,Audi,SUV,2018,Black,Automatic,Diesel,957.88
12/27/20,ID00090,MC,BTARLA,1/3/21,1/3/22,CTPL,Premium,Commercial,Audi,SUV,2018,Black,Automatic,Diesel,957.88
8/10/17,ID00091,MC,BTARLA,8/17/17,8/17/18,CTPL,Basic,Commercial,Honda,Sedan,2017,Black,Automatic,Gasoline,447.01
8/24/18,ID00091,MC,BTARLA,8/31/18,8/31/19,CTPL,Basic,Commercial,Honda,Sedan,2017,Black,Automatic,Gasoline,447.01
9/7/19,ID00091,MC,BTARLA,9/14/19,9/14/20,CTPL,Basic,Commercial,Honda,Sedan,2017,Black,Automatic,Gasoline,447.01
9/20/20,ID00091,MC,BTARLA,9/27/20,9/27/21,CTPL,Basic,Commercial,Honda,Sedan,2017,Black,Automatic,Gasoline,447.01
10/4/21,ID00091,MC,BTARLA,10/11/21,10/11/22,CTPL,Basic,Commercial,Honda,Sedan,2017,Black,Automatic,Gasoline,447.01
11/1/13,ID00092,MC,BCDO,11/8/13,11/8/14,Comprehensive,Premium,Private,Nissan,Van,2012,Silver,Manual,Diesel,848.75
11/17/14,ID00092,MC,BCDO,11/24/14,11/24/15,Comprehensive,Premium,Private,Nissan,Van,2012,Silver,Manual,Diesel,848.75
12/3/15,ID00092,MC,BCDO,12/10/15,12/10/16,Comprehensive,Premium,Private,Nissan,Van,2012,Silver,Manual,Diesel,848.75
12/18/16,ID00092,MC,BCDO,12/25/16,12/25/17,Comprehensive,Premium,Private,Nissan,Van,2012,Silver,Manual,Diesel,848.75
1/3/18,ID00092,MC,BCDO,1/10/18,1/10/19,Comprehensive,Premium,Private,Nissan,Van,2012,Silver,Manual,Diesel,848.75
8/11/16,ID00093,MC,BGRN,8/18/16,8/18/17,Comprehensive,Basic,Commercial,Suzuki,Hatchback,2013,Red,Automatic,Gasoline,486.92
8/25/17,ID00093,MC,BGRN,8/30/17,8/30/18,Comprehensive,Basic,Commercial,Suzuki,Hatchback,2013,Red,Automatic,Gasoline,486.92
9/8/18,ID00093,MC,BGRN,9/11/18,9/11/19,Comprehensive,Basic,Commercial,Suzuki,Hatchback,2013,Red,Automatic,Gasoline,486.92
9/22/19,ID00093,MC,BGRN,9/23/19,9/23/20,CTPL,Basic,Commercial,Mazda,Sedan,2019,White,Manual,Gasoline,447.01
10/5/20,ID00093,MC,BGRN,10/4/20,10/4/21,CTPL,Basic,Commercial,Mazda,Sedan,2019,White,Manual,Gasoline,447.01
10/19/21,ID00093,MC,BGRN,10/16/21,10/16/22,CTPL,Basic,Commercial,Mazda,Sedan,2019,White,Manual,Gasoline,447.01
3/28/18,ID00094,MC,BGRN,4/4/18,4/4/19,Comprehensive,Premium,Commercial,Hyundai,Sedan,2019,Black,Automatic,Gasoline,447.01
4/14/19,ID00094,MC,BGRN,4/21/19,4/21/20,Comprehensive,Premium,Commercial,Hyundai,Sedan,2019,Black,Automatic,Gasoline,447.01
4/30/20,ID00094,MC,BGRN,5/7/20,5/7/21,Comprehensive,Premium,Commercial,Hyundai,Sedan,2019,Black,Automatic,Gasoline,447.01
5/17/21,ID00094,MC,BGRN,5/24/21,5/24/22,Comprehensive,Premium,Commercial,Hyundai,Sedan,2019,Black,Automatic,Gasoline,447.01
12/12/17,ID00095,MC,BGRN,12/19/17,12/19/18,CTPL,Basic,Commercial,Honda,SUV,2017,Silver,Manual,Diesel,957.88
12/25/18,ID00095,MC,BGRN,1/1/19,1/2/20,CTPL,Basic,Commercial,Honda,SUV,2017,Silver,Manual,Diesel,957.88
1/7/20,ID00095,MC,BGRN,1/14/20,1/13/21,CTPL,Basic,Commercial,Honda,SUV,2017,Silver,Manual,Diesel,957.88
1/19/21,ID00095,MC,BGRN,1/26/21,1/26/22,CTPL,Basic,Commercial,Honda,SUV,2017,Silver,Manual,Diesel,957.88
6/18/16,ID00096,MC,BGRN,6/25/16,6/25/17,Comprehensive,Premium,Commercial,Hyundai,Sedan,2016,Black,Automatic,Gasoline,447.01
7/3/17,ID00096,MC,BGRN,7/10/17,7/10/18,Comprehensive,Premium,Commercial,Hyundai,Sedan,2016,Black,Automatic,Gasoline,447.01
7/18/18,ID00096,MC,BGRN,7/25/18,7/25/19,Comprehensive,Premium,Commercial,Hyundai,Sedan,2016,Black,Automatic,Gasoline,447.01
8/2/19,ID00096,MC,BGRN,8/9/19,8/9/20,Comprehensive,Premium,Commercial,Hyundai,Sedan,2016,Black,Automatic,Gasoline,447.01
8/16/20,ID00096,MC,BGRN,8/23/20,8/23/21,Comprehensive,Premium,Commercial,Hyundai,Sedan,2016,Black,Automatic,Gasoline,447.01
8/31/21,ID00096,MC,BGRN,9/7/21,9/7/22,Comprehensive,Premium,Commercial,Hyundai,Sedan,2016,Black,Automatic,Gasoline,447.01
10/31/20,ID00097,MC,BGRN,11/9/20,11/9/21,CTPL,Premium,Commercial,Mazda,Sedan,2019,White,Automatic,Gasoline,447.01
11/16/21,ID00097,MC,BGRN,11/23/21,11/23/22,CTPL,Premium,Commercial,Mazda,Sedan,2019,White,Automatic,Gasoline,447.01
10/4/18,ID00098,MC,BCDO,10/11/18,10/11/19,CTPL,Premium,Private,Mitsubishi,MPV,2018,Red,Manual,Gasoline,199.55
